"player","g","pa","ab","r","h","x2b","x3b","hr","tb","rbi","sb","cs","sh","sf","bb","ibb","hp","so","gdp","avg","slg","obp","team","year"
"Sekimoto, Kentaro",63,66,50,3,13,4,0,1,20,15,0,0,1,1,13,1,1,16,3,0.26,0.4,0.415,"t",2014
"Shibata, Kohei",27,40,39,6,7,1,0,0,8,1,0,0,0,0,1,0,0,7,1,0.179,0.205,0.2,"t",2014
"Shimizu, Takashi",26,32,28,4,3,1,0,0,4,2,0,0,1,0,2,0,1,8,0,0.107,0.143,0.194,"t",2014
"Tagami, Kenichi",51,43,39,15,9,1,0,0,10,2,3,0,1,0,3,0,0,7,1,0.231,0.256,0.286,"t",2014
"Takamiya, Kazuya",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2014
"Tamaki, Yutaka",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2014
"Tateyama, Yoshinori",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2014
"Toritani, Takashi",144,644,550,96,172,28,2,8,228,73,10,6,1,4,87,3,2,80,14,0.313,0.415,0.406,"t",2014
"Tsuru, Naoto",19,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,"t",2014
"Tsuruoka, Kazunari",77,163,154,10,34,5,1,0,41,12,0,0,4,1,3,0,1,30,10,0.221,0.266,0.239,"t",2014
"Tsutsui, Kazuya",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2014
"Uemoto, Hiroki",131,600,515,90,142,28,5,7,201,38,20,10,7,2,70,0,6,97,7,0.276,0.39,0.368,"t",2014
"Umeno, Ryutaro",92,265,249,23,49,13,2,7,87,21,0,1,2,2,10,0,2,78,7,0.197,0.349,0.232,"t",2014
"Watanabe, Ryo",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2014
"Yamamoto, Syoya",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2014
"Akiyama, Takumi",3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,"t",2015
"Ando, Yuya",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Arai, Ryota",93,162,150,10,29,8,0,4,49,19,0,0,0,1,10,0,1,41,3,0.193,0.327,0.247,"t",2015
"Araki, Fumiya",29,41,35,8,7,0,0,0,7,0,4,0,2,0,3,0,1,7,1,0.2,0.2,0.282,"t",2015
"Egoshi, Taiga",56,176,168,21,36,8,3,5,65,16,2,0,0,0,6,0,2,64,0,0.214,0.387,0.25,"t",2015
"Enokida, Daiki",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Fujii, Akihito",71,159,134,8,23,1,1,0,26,3,0,0,4,0,21,1,0,20,4,0.172,0.194,0.284,"t",2015
"Fujikawa, Shunsuke",112,126,102,21,25,5,0,0,30,2,3,3,13,0,9,0,2,20,2,0.245,0.294,0.319,"t",2015
"Fujinami, Shintaro",28,69,57,2,8,2,0,0,10,6,0,0,9,1,2,0,0,31,0,0.14,0.175,0.167,"t",2015
"Fukudome, Kosuke",140,569,495,53,139,24,3,20,229,76,1,2,1,7,65,1,1,75,15,0.281,0.463,0.361,"t",2015
"Fukuhara, Shinobu",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Futagami, Kazuhito",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Gomez, Mauro",143,601,520,49,141,28,0,17,220,72,0,1,0,3,72,1,6,134,15,0.271,0.423,0.364,"t",2015
"Hojo, Fumiya",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Imanari, Ryota",93,304,269,25,76,7,0,1,86,16,1,1,8,1,24,0,2,78,1,0.283,0.32,0.345,"t",2015
"Ishizaki, Tsuyoshi",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Ito, Hayata",63,150,135,10,34,7,0,2,47,12,0,1,1,3,11,0,0,31,0,0.252,0.348,0.302,"t",2015
"Iwamoto, Akira",13,9,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0.125,"t",2015
"Iwasada, Yuta",5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,"t",2015
"Iwata, Minoru",27,60,54,1,5,0,1,0,7,3,0,0,6,0,0,0,0,23,3,0.093,0.13,0.093,"t",2015
"Iwazaki, Suguru",15,28,26,0,4,0,0,0,4,0,0,0,2,0,0,0,0,8,0,0.154,0.154,0.154,"t",2015
"Kaneda, Kazuyuki",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Kano, Keisuke",66,93,84,6,23,4,0,3,36,13,1,0,0,1,4,0,4,12,3,0.274,0.429,0.333,"t",2015
"Kato, Kosuke",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Kojima, Tatsuya",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Komiyama, Shinji",10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2015
"Kuwahara, Kentaro",6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Maeda, Yamato",123,293,249,25,56,5,0,0,61,12,5,7,28,0,12,2,4,35,2,0.225,0.245,0.272,"t",2015
"Matsuda, Ryoma",30,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"t",2015
"Messenger, Randy",29,59,52,2,5,0,0,0,5,1,0,0,7,0,0,0,0,15,0,0.096,0.096,0.096,"t",2015
"Morikoshi, Yuto",7,8,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.125,"t",2015
"Murton, Matt",140,583,544,46,150,27,0,9,204,59,0,1,0,5,31,0,3,77,21,0.276,0.375,0.316,"t",2015
"Nakatani, Masahiro",11,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0.182,0.182,0.182,"t",2015
"Nishioka, Tsuyoshi",50,196,172,20,45,8,0,2,59,14,1,3,0,1,22,0,1,21,5,0.262,0.343,0.347,"t",2015
"Nomi, Atsushi",27,59,54,2,7,1,0,0,8,2,0,0,4,0,1,0,0,27,3,0.13,0.148,0.145,"t",2015
"Oh, Seung-Hwan",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Okazaki, Taichi",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Perez, Nelson",3,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.1,"t",2015
"Saiuchi, Hiroaki",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Saka, Katsuhiko",87,46,40,2,7,0,1,0,9,2,1,0,2,0,3,0,1,13,0,0.175,0.225,0.25,"t",2015
"Santiago, Mario",3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"t",2015
"Sekimoto, Kentaro",55,54,42,1,11,0,0,0,11,10,1,0,0,1,8,0,3,10,1,0.262,0.262,0.407,"t",2015
"Shibata, Kohei",20,49,42,2,8,1,0,0,9,2,0,0,3,0,3,0,1,15,0,0.19,0.214,0.261,"t",2015
"Shimamoto, Hiroya",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Tagami, Kenichi",9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Takamiya, Kazuya",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Tamaki, Yutaka",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Toritani, Takashi",143,646,551,69,155,21,4,6,202,42,9,6,2,3,89,2,1,77,8,0.281,0.367,0.38,"t",2015
"Tsuru, Naoto",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2015
"Tsuruoka, Kazunari",70,179,153,16,35,8,0,1,46,15,0,0,10,1,15,1,0,43,2,0.229,0.301,0.296,"t",2015
"Tsutsui, Kazuya",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Uemoto, Hiroki",108,452,375,44,95,18,1,4,127,31,19,11,29,0,44,1,4,69,1,0.253,0.339,0.338,"t",2015
"Umeno, Ryutaro",56,149,138,16,33,9,1,4,56,18,0,2,4,0,6,0,1,33,2,0.239,0.406,0.276,"t",2015
"Watanabe, Ryo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Yamamoto, Shoya",7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Yokoyama, Yuya",4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2015
"Akiyama, Takumi",8,3,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,"t",2016
"Ando, Yuya",50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2016
"Aoyagi, Koyo",13,19,17,0,2,1,0,0,3,0,0,0,2,0,0,0,0,9,0,0.118,0.176,0.118,"t",2016
"Arai, Ryota",46,88,78,10,12,3,0,3,24,8,1,0,1,1,7,0,1,21,1,0.154,0.308,0.23,"t",2016
"Araki, Fumiya",46,73,57,13,14,2,0,0,16,2,2,0,7,0,8,1,1,10,1,0.246,0.281,0.348,"t",2016
"Dolis, Rafael",34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Egoshi, Taiga",72,217,191,33,40,6,1,7,69,20,4,3,2,3,18,0,3,78,2,0.209,0.361,0.284,"t",2016
"Enokida, Daiki",35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"t",2016
"Fujikawa, Kyuji",43,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,"t",2016
"Fujikawa, Shunsuke",41,56,43,4,8,2,0,0,10,2,2,1,3,1,9,0,0,12,1,0.186,0.233,0.321,"t",2016
"Fujinami, Shintaro",26,57,48,4,8,2,1,0,12,1,0,0,7,0,2,0,0,30,1,0.167,0.25,0.2,"t",2016
"Fukudome, Kosuke",131,523,453,52,141,25,3,11,205,59,0,1,0,6,61,5,3,78,6,0.311,0.453,0.392,"t",2016
"Fukuhara, Shinobu",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Gomez, Mauro",139,554,498,58,127,20,0,22,213,79,2,1,0,3,48,3,5,130,13,0.255,0.428,0.325,"t",2016
"Hague, Matt",31,124,104,13,24,6,0,2,36,11,1,0,0,2,16,0,2,21,3,0.231,0.346,0.339,"t",2016
"Haraguchi, Fumihito",107,364,318,38,95,16,0,11,144,46,1,2,2,3,26,0,15,52,8,0.299,0.453,0.376,"t",2016
"Hojo, Fumiya",122,438,385,44,105,25,1,5,147,33,6,0,7,4,38,4,4,91,10,0.273,0.382,0.341,"t",2016
"Imanari, Ryota",82,132,119,5,27,3,0,0,30,5,1,2,1,1,10,0,1,27,3,0.227,0.252,0.29,"t",2016
"Ishizaki, Tsuyoshi",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Itayama, Yutaro",40,115,106,9,25,5,1,0,32,5,1,0,2,0,7,0,0,31,0,0.236,0.302,0.283,"t",2016
"Ito, Hayata",29,54,53,2,13,0,1,1,18,4,0,1,0,0,1,0,0,11,0,0.245,0.34,0.259,"t",2016
"Ito, Kazuo",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Iwasada, Yuta",25,50,42,0,3,0,0,0,3,1,0,0,8,0,0,0,0,26,1,0.071,0.071,0.071,"t",2016
"Iwata, Minoru",6,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0.143,"t",2016
"Iwazaki, Suguru",16,25,22,0,0,0,0,0,0,1,0,0,1,0,1,0,1,9,0,0,0,0.083,"t",2016
"Kaneda, Kazuyuki",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Kano, Keisuke",66,95,87,6,21,1,0,3,31,17,0,0,1,1,5,0,1,18,2,0.241,0.356,0.287,"t",2016
"Komiyama, Shinji",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Maeda, Yamato",111,259,229,24,53,16,1,1,74,20,3,2,15,2,12,0,1,53,9,0.231,0.323,0.27,"t",2016
"Mateo, Marcos",52,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,"t",2016
"Matsuda, Ryoma",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Messenger, Randy",28,67,65,4,9,1,0,0,10,3,1,0,2,0,0,0,0,28,0,0.138,0.154,0.138,"t",2016
"Mochizuki, Atsushi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Morikoshi, Yuto",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2016
"Moriya, Koki",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2016
"Nakatani, Masahiro",64,163,154,18,41,7,0,4,60,14,1,1,0,0,8,0,1,49,2,0.266,0.39,0.307,"t",2016
"Nishioka, Tsuyoshi",55,205,190,16,56,7,1,0,65,15,6,1,0,0,13,1,2,25,5,0.295,0.342,0.346,"t",2016
"Nomi, Atsushi",26,49,36,3,3,0,0,0,3,1,0,0,7,1,5,0,0,20,0,0.083,0.083,0.19,"t",2016
"Ogata, Ryosuke",21,25,24,2,4,1,0,0,5,0,0,0,1,0,0,0,0,6,1,0.167,0.208,0.167,"t",2016
"Okazaki, Taichi",38,76,65,4,13,3,0,0,16,5,1,0,3,1,7,0,0,16,0,0.2,0.246,0.274,"t",2016
"Saiuchi, Hiroaki",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Sakamoto, Seishiro",28,55,45,4,9,2,1,1,16,2,0,0,6,0,4,1,0,14,3,0.2,0.356,0.265,"t",2016
"Satterwhite, Cody",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Shibata, Kohei",10,17,14,0,3,1,0,0,4,0,0,0,1,0,1,0,1,3,0,0.214,0.286,0.313,"t",2016
"Shimamoto, Hiroya",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Shimizu, Takashi",2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"t",2016
"Takahashi, Akifumi",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Takamiya, Kazuya",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Takayama, Shun",134,530,494,48,136,23,5,8,193,65,5,4,2,3,27,1,4,109,8,0.275,0.391,0.316,"t",2016
"Tanabo, Kojiro",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Toritani, Takashi",143,533,449,49,106,16,1,7,145,36,13,3,1,6,75,0,2,80,12,0.236,0.323,0.344,"t",2016
"Tsuru, Naoto",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Tsuruoka, Kazunari",10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2016
"Tsutsui, Kazuya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Ueda, Kai",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"t",2016
"Uemoto, Hiroki",45,113,101,18,26,7,0,2,39,8,3,0,0,0,12,0,0,14,0,0.257,0.386,0.336,"t",2016
"Umeno, Ryutaro",37,98,89,3,12,0,0,0,12,4,1,0,3,0,6,1,0,22,4,0.135,0.135,0.189,"t",2016
"Yamamoto, Shoya",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2016
"Yokawa, Naomasa",29,77,72,6,12,0,0,2,18,4,0,0,0,0,4,0,1,22,0,0.167,0.25,0.221,"t",2016
"Yokota, Shintaro",38,109,105,14,20,2,0,0,22,4,4,2,0,0,2,0,2,13,3,0.19,0.21,0.22,"t",2016
"Yokoyama, Yuya",3,7,6,2,1,1,0,0,2,0,0,0,1,0,0,0,0,4,0,0.167,0.333,0.167,"t",2016
"Akiyama, Takumi",25,56,48,3,8,1,0,1,12,3,0,0,6,0,2,0,0,20,0,0.167,0.25,0.2,"t",2017
"Ando, Yuya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Aoyagi, Koyo",12,22,21,0,2,1,0,0,3,2,0,0,1,0,0,0,0,7,0,0.095,0.143,0.095,"t",2017
"Arai, Ryota",17,17,16,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0.063,0.063,0.118,"t",2017
"Araki, Fumiya",49,22,17,5,2,0,0,0,2,0,4,0,3,0,2,0,0,7,0,0.118,0.118,0.211,"t",2017
"Campbell, Eric",21,54,47,5,9,2,0,1,14,5,0,0,0,0,7,0,0,17,2,0.191,0.298,0.296,"t",2017
"Dolis, Rafael",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Egoshi, Taiga",28,18,13,3,1,0,0,0,1,0,1,0,0,0,3,0,2,5,0,0.077,0.077,0.333,"t",2017
"Enokida, Daiki",3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"t",2017
"Fujikawa, Kyuji",52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2017
"Fujikawa, Shunsuke",74,202,191,26,59,15,1,4,88,23,1,0,2,0,9,0,0,33,1,0.309,0.461,0.34,"t",2017
"Fujinami, Shintaro",11,21,17,1,1,0,0,0,1,1,0,0,2,0,2,0,0,13,0,0.059,0.059,0.158,"t",2017
"Fukudome, Kosuke",127,526,441,68,116,20,3,18,196,79,1,2,1,4,77,1,3,92,17,0.263,0.444,0.373,"t",2017
"Fukunaga, Shungo",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2017
"Haraguchi, Fumihito",73,216,186,16,42,12,0,6,72,25,0,0,1,2,22,0,5,36,10,0.226,0.387,0.321,"t",2017
"Hojo, Fumiya",83,252,219,26,46,7,2,3,66,20,0,0,7,2,23,0,1,42,4,0.21,0.301,0.286,"t",2017
"Ishizaki, Tsuyoshi",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Itayama, Yutaro",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"t",2017
"Ito, Hayata",73,73,69,9,18,2,0,2,26,9,0,1,0,0,4,0,0,16,1,0.261,0.377,0.301,"t",2017
"Ito, Kazuo",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Itohara, Kento",66,193,162,18,42,13,0,1,58,24,1,0,5,0,23,0,3,26,1,0.259,0.358,0.362,"t",2017
"Itoi, Yoshio",114,493,427,60,124,16,0,17,191,62,21,6,0,2,59,0,5,62,12,0.29,0.447,0.381,"t",2017
"Iwasada, Yuta",18,27,22,2,2,0,0,0,2,0,0,0,5,0,0,0,0,11,0,0.091,0.091,0.091,"t",2017
"Iwata, Minoru",10,21,19,2,1,0,0,0,1,0,0,0,0,0,2,0,0,9,0,0.053,0.053,0.143,"t",2017
"Iwazaki, Suguru",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Kano, Keisuke",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,"t",2017
"Kuwahara, Kentaro",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Maeda, Yamato",100,252,232,25,65,6,0,1,74,16,2,3,1,1,18,0,0,37,5,0.28,0.319,0.331,"t",2017
"Mateo, Marcos",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Matsuda, Ryoma",26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"t",2017
"Mendez, Roman",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Mendoza, Luis",4,6,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,"t",2017
"Messenger, Randy",22,50,44,3,6,1,0,1,10,2,0,0,6,0,0,0,0,17,0,0.136,0.227,0.136,"t",2017
"Morikoshi, Yuto",29,27,23,3,3,2,0,0,5,1,0,0,2,0,2,0,0,10,1,0.13,0.217,0.2,"t",2017
"Moriya, Koki",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Nagasaka, Kenya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Nakatani, Masahiro",133,455,411,64,99,21,1,20,182,61,2,1,0,3,36,2,5,96,5,0.241,0.443,0.308,"t",2017
"Nishioka, Tsuyoshi",32,100,92,6,21,4,0,0,25,5,3,2,0,0,7,0,1,17,0,0.228,0.272,0.29,"t",2017
"Nomi, Atsushi",23,39,33,4,4,1,0,0,5,0,0,0,2,0,4,0,0,15,0,0.121,0.152,0.216,"t",2017
"Okazaki, Taichi",34,54,41,4,8,0,0,2,14,5,0,0,7,0,5,1,1,12,0,0.195,0.341,0.298,"t",2017
"Ono, Taiki",15,24,19,0,1,0,0,0,1,0,0,0,4,0,1,0,0,7,0,0.053,0.053,0.1,"t",2017
"Oyama, Yusuke",75,221,198,25,47,10,2,7,82,38,2,2,1,1,18,0,3,41,4,0.237,0.414,0.309,"t",2017
"Rogers, Jason",40,140,123,15,31,7,0,5,53,23,0,0,0,2,15,0,0,26,6,0.252,0.431,0.329,"t",2017
"Saiki, Hiroto",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Sakamoto, Seishiro",42,132,113,13,28,5,0,2,39,17,0,0,3,0,15,1,1,32,1,0.248,0.345,0.341,"t",2017
"Takahashi, Akifumi",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Takayama, Shun",103,353,328,40,82,15,3,6,121,24,6,3,0,1,21,0,3,77,3,0.25,0.369,0.3,"t",2017
"Takeyasu, Daichi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Toritani, Takashi",143,570,488,57,143,23,3,4,184,41,8,7,1,2,77,3,2,62,13,0.293,0.377,0.39,"t",2017
"Ueda, Kai",13,22,18,5,5,0,0,0,5,0,1,1,3,0,1,0,0,6,0,0.278,0.278,0.316,"t",2017
"Uemoto, Hiroki",125,488,409,57,116,20,1,9,165,38,16,1,23,2,50,0,4,71,7,0.284,0.403,0.366,"t",2017
"Umeno, Ryutaro",112,340,282,22,58,9,2,2,77,33,1,0,27,3,24,2,4,63,3,0.206,0.273,0.275,"t",2017
"Yamamoto, Shoya",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Yanase, Akihiro",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2017
"Yokawa, Naomasa",12,19,18,1,3,0,0,1,6,1,0,0,0,0,1,0,0,8,0,0.167,0.333,0.211,"t",2017
"Yokoyama, Yuya",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2017
"Akiyama, Takumi",17,31,29,2,5,0,0,1,8,4,0,0,2,0,0,0,0,16,0,0.172,0.276,0.172,"t",2018
"Aoyagi, Koyo",4,8,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.143,0.143,0.25,"t",2018
"Baba, Kosuke",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2018
"Dolis, Rafael",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2018
"Egoshi, Taiga",29,40,40,6,6,2,0,1,11,1,3,0,0,0,0,0,0,22,0,0.15,0.275,0.15,"t",2018
"Fujikawa, Kyuji",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2018
"Fujikawa, Shunsuke",87,200,183,25,41,5,1,2,54,21,1,0,6,0,11,0,0,29,4,0.224,0.295,0.268,"t",2018
"Fujinami, Shintaro",13,26,23,2,4,2,0,1,9,5,0,0,2,0,1,0,0,15,0,0.174,0.391,0.208,"t",2018
"Fukudome, Kosuke",123,499,414,57,116,26,2,14,188,72,2,1,0,7,73,2,5,90,10,0.28,0.454,0.389,"t",2018
"Fukunaga, Shungo",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2018
"Haraguchi, Fumihito",82,124,111,8,35,2,0,2,43,19,0,0,0,0,8,1,5,27,1,0.315,0.387,0.387,"t",2018
"Hojo, Fumiya",62,266,239,34,77,8,1,1,90,20,1,0,4,3,19,0,1,32,7,0.322,0.377,0.37,"t",2018
"Iida, Yuya",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2018
"Ishizaki, Tsuyoshi",12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"t",2018
"Itayama, Yutaro",20,39,35,1,9,0,0,1,12,3,0,0,0,1,3,0,0,14,4,0.257,0.343,0.308,"t",2018
"Ito, Hayata",96,172,150,17,37,7,2,1,51,13,0,0,2,0,20,0,0,41,1,0.247,0.34,0.335,"t",2018
"Ito, Kazuo",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2018
"Itohara, Kento",143,637,531,79,152,29,4,1,192,35,6,4,9,4,86,1,7,73,5,0.286,0.362,0.39,"t",2018
"Itoi, Yoshio",119,509,419,60,129,24,0,16,201,68,22,3,0,5,77,4,8,63,9,0.308,0.48,0.42,"t",2018
"Iwasada, Yuta",23,42,36,0,0,0,0,0,0,0,0,0,2,0,4,0,0,23,0,0,0,0.1,"t",2018
"Iwata, Minoru",6,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0.125,"t",2018
"Iwazaki, Suguru",61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"t",2018
"Kumagai, Takahiro",19,18,13,10,3,0,0,0,3,2,3,1,3,0,2,0,0,3,1,0.231,0.231,0.333,"t",2018
"Kuwahara, Kentaro",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"t",2018
